type,longitude,latitude,NDVI,NDBI,BSI,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,distriver1,distriver2,bulk_density,slope,tri,ph,soc,clay,cec,lidar_elevation_value,label
earthwork,-67.658,-10.3809,0.38973123,-0.028466307,-0.0166739316338856,25.48333359,10.5,70.0,84.18954468,32.29999924,17.29999924,15.0,25.85000038,24.33333397,26.21666718,24.26666641,1678,222,49,45.10955048,645,181,426,194,711542.0603,594042.6673,133.0,0.7498689889907837,4.521553322083512,48.0,130.0,22.5,14.4,267.0,1
earthwork,-66.792,-9.9301,0.37575206,-0.123476736,-0.0905734642750753,25.79999924,10.33333302,72.26107788,70.22689819,32.5,18.20000076,14.29999924,26.01666641,24.88333321,26.5,24.79999924,1828,269,18,60.44644165,781,88,461,152,702239.1773,699100.5289,128.0,2.317462682723999,7.197393218089821,44.0,81.0,33.7,12.3,197.0,1
earthwork,-67.069,-10.1762,0.3824917,-0.1868,-0.1228574227039734,25.82499886,10.43333244,71.46118927,75.18160248,32.59999847,18.0,14.59999847,26.08333206,24.83333206,26.53333282,24.75,1766,249,28,55.17059326,728,121,445,164,713852.8832,658274.6163,134.0,1.8981389999389648,11.009535709702224,46.0,98.0,24.3,15.0,203.0,1
earthwork,-67.424,-9.901,0.43449742,-0.19893484,-0.1459281562915761,25.51666641,10.58333397,71.02907562,80.43443298,32.40000153,17.5,14.90000153,25.86666679,24.41666603,26.23333359,24.35000038,1736,241,39,49.74874496,698,156,428,192,670264.6061,648886.2324,133.0,2.723805427551269,7.955121030963933,47.0,89.0,25.86816,13.42768,197.0,1
earthwork,-67.283,-9.9603,0.42211106,-0.06297167,-0.051076946531427,25.61250114,10.49166679,71.37187958,77.78540802,32.40000153,17.70000076,14.70000076,25.93333435,24.56666756,26.31666756,24.48333359,1755,249,34,52.60747528,719,139,435,179,682447.0933,655781.7324,135.0,1.1826273202896118,4.2946995755750415,47.0,82.0,27.6,12.9,201.0,1
earthwork,-67.491,-9.9639,0.4064295,-0.20331092,-0.1397747570607549,25.47083282,10.5583334,70.86129761,80.52266693,32.29999924,17.39999962,14.89999962,25.83333397,24.38333321,26.14999962,24.28333282,1724,230,45,46.18923569,674,176,433,200,673967.3766,638393.8419,135.0,1.1826432943344116,3.64471543707937,47.0,85.0,29.02,14.6,194.0,1
earthwork,-66.941,-9.8562,0.29696092,-0.112905525,-0.0685123708517426,25.94166565,10.61666679,72.222229,71.47258759,32.79999924,18.10000038,14.69999886,26.18333435,25.0,26.63333321,24.91666603,1835,272,21,59.31727219,784,98,459,161,687835.8042,691437.166,131.0,1.6800028085708618,4.306182750016744,44.0,70.0,27.224,12.126,209.0,1
earthwork,-67.68,-10.258,0.34310392,-0.07388471,-0.0258902337821571,25.3125,10.49166679,70.41387939,84.07585907,32.09999847,17.20000076,14.89999771,25.70000076,24.14999962,26.03333282,24.10000038,1660,214,54,42.71207428,628,195,495,202,697834.5595,601208.6854,134.0,0.7344056963920593,2.4088314876315744,49.0,176.0,23.38,26.68,209.0,1
earthwork,-67.686,-10.595,0.31602517,-0.030896707,0.028690067141799,25.54583359,10.59166718,70.14347839,85.26585388,32.40000153,17.29999924,15.10000229,25.91666603,24.38333321,26.30000114,24.31666756,1692,235,42,49.71379471,670,157,524,173,732999.0028,576258.4756,135.0,0.1653861254453659,3.681787005729087,44.0,128.0,23.6,21.9,209.0,1
earthwork,-67.684,-10.2607,0.31239483,-0.06642049,-0.0344248784581767,25.3125,10.49166679,70.41387939,84.07585907,32.09999847,17.20000076,14.89999771,25.70000076,24.14999962,26.03333282,24.10000038,1674,214,54,42.03234482,630,200,498,206,697890.3749,600933.087,132.0,0.5830710530281067,2.6666666666666665,48.0,127.0,22.804,27.064,211.0,1
earthwork,-67.906,-10.2963,0.46191987,-0.15446801,-0.1011317905835535,25.17916679,10.32499981,70.23809814,86.35175323,31.79999924,17.10000038,14.69999886,25.63333321,23.96666718,25.89999962,23.93333435,1651,219,50,44.57248688,632,186,498,190,693963.0619,579896.674,131.0,1.487414836883545,4.030746032715258,48.0,133.0,23.726,14.068,206.0,1
earthwork,-67.513,-10.0313,0.43616167,-0.15094647,-0.0936425363861806,25.45833397,10.48333359,70.35794067,80.87120056,32.29999924,17.39999962,14.89999962,25.81666565,24.35000038,26.14999962,24.28333282,1700,223,49,44.29706192,655,185,429,205,680279.7808,631761.5351,136.0,0.7054758071899414,5.41602560309064,46.0,83.0,22.8,15.4,231.0,1
earthwork,-67.054,-9.7942,0.35886535,-0.09248764,-0.0690508030359275,25.75416565,10.625,72.27891541,72.53395844,32.59999847,17.89999962,14.69999886,26.0,24.79999924,26.45000076,24.70000076,1849,274,22,58.4981041,787,104,459,163,675948.7351,686862.05,135.0,0.9692577123641968,4.724509250104137,44.0,72.0,28.012,11.094,255.0,1
earthwork,-67.595,-10.2405,0.49381685,-0.1334185,-0.1111173593687202,25.45833397,10.55000019,70.33333588,81.57074738,32.29999924,17.29999924,15.0,25.81666756,24.33333397,26.16666603,24.28333282,1681,216,52,43.08337402,638,192,428,203,699096.3415,609386.5095,132.0,0.6840511560440063,6.291283407507813,46.0,124.0,28.0162,15.665,266.0,1
earthwork,-67.351,-10.1676,0.39812577,-0.10748258,-0.0850186009873731,25.5,10.39999962,70.74830627,79.91473389,32.29999924,17.60000038,14.69999886,25.83333397,24.41666603,26.21666718,24.35000038,1712,231,40,49.34756088,681,156,430,185,700903.7482,635020.9752,132.0,4.306848049163818,12.409673645990855,49.0,132.0,25.9,12.8,243.0,1
earthwork,-66.948,-9.785,0.36243433,-0.09954685,-0.0774802249118459,25.79999924,10.6833334,72.18467712,72.83230591,32.70000076,17.89999962,14.80000114,26.03333282,24.85000038,26.51666641,24.75,1866,276,20,59.07849884,794,99,469,161,680051.0153,696225.5715,130.0,1.850809097290039,8.353309390761112,43.0,139.0,25.733,20.5864,243.0,1
earthwork,-67.8,-10.1548,0.30705485,-0.07032505,-0.0184196476241324,25.35833359,10.26666641,69.84127045,86.22996521,32.0,17.29999924,14.70000076,25.78333282,24.11666679,26.08333397,24.11666679,1632,201,58,38.50227356,598,215,478,215,682643.9632,599365.5583,133.0,0.3305332362651825,1.4487116456000926,49.0,85.0,26.3,15.4,128.0,1
earthwork,-67.81,-10.6136,0.47124094,-0.09250179,-0.0418956177860776,25.46666718,10.44999981,70.13422394,86.50627899,32.20000076,17.29999924,14.90000153,25.86666679,24.28333282,26.23333359,24.21666718,1688,238,41,50.14460373,671,155,522,170,730785.0135,564603.6869,134.0,0.4637353420257568,2.0,45.0,104.0,20.37544,14.18444,182.0,1
earthwork,-67.528,-9.8118,0.3837615,-0.15660416,-0.1155124056094929,25.35416603,10.50833321,71.48526764,80.97301483,32.09999847,17.39999962,14.69999886,25.73333359,24.23333359,26.03333282,24.18333244,1734,239,42,48.9527626,694,163,424,196,656926.2222,647281.4252,132.0,1.4350146055221558,6.26769101163137,49.0,96.0,28.1,12.6,200.0,1
earthwork,-68.192,-10.4182,0.40528995,-0.079094,-0.0495606443882305,25.09166718,10.19999981,70.83333588,86.96481323,31.5,17.10000038,14.39999962,25.56666565,23.83333397,25.81666565,23.83333397,1673,244,37,54.01928329,687,135,519,135,697551.7546,547979.3952,133.0,2.3122475147247314,5.724109721062656,46.0,81.0,20.0,12.3,171.0,1
earthwork,-68.0,-9.3712,0.41101444,-0.12145902,-0.0904495280755079,25.02499962,11.10000038,74.49664307,81.9229126,31.79999924,16.89999962,14.89999962,25.48333359,23.83333397,25.68333435,23.83333397,1880,258,38,52.86788177,757,150,588,150,593050.5216,647232.4751,130.0,0.2620493471622467,2.0964402515683056,45.0,74.0,29.3,13.6,185.0,1
earthwork,-67.307,-9.6632,0.3493724,-0.07331053,-0.0665630975143402,25.57083321,10.97499943,72.20394897,76.8250351,32.59999847,17.39999962,15.19999886,25.89999962,24.51666641,26.25,24.44999886,1879,282,27,57.16098785,798,120,449,184,651068.4927,676226.2822,133.0,0.6320648789405823,3.3811386788226625,45.0,85.0,34.6,12.6,177.0,1
earthwork,-67.375,-9.7937,0.405791,-0.094554454,-0.0445046814278008,25.44583321,10.70833302,71.86801147,78.26116943,32.29999924,17.39999962,14.89999962,25.76666641,24.38333321,26.13333321,24.29999924,1807,259,35,52.61516953,743,143,443,189,661447.4186,660791.5645,134.0,0.3714994788169861,2.7932900199953,46.0,81.0,30.7,14.2,246.0,1
earthwork,-67.931,-10.4657,0.45515895,-0.12878306,-0.064776597808001,25.31666565,10.0666666,69.90740967,86.87329865,31.79999924,17.39999962,14.39999962,25.75,24.08333206,26.06666565,24.08333206,1639,230,43,49.81990814,654,157,504,157,710914.7692,565146.197,126.0,1.7573790550231934,5.946261404560087,49.0,119.0,23.117,12.697,252.0,1
earthwork,-67.713,-10.3517,0.3651554,-0.046336412,-0.0205930493700277,25.36249924,10.45833302,70.19016266,84.07584381,32.09999847,17.20000076,14.89999771,25.75,24.20000076,26.08333206,24.14999962,1656,219,49,45.12033081,637,180,501,191,706481.6931,591625.5383,129.0,0.911585569381714,3.04695760017836,48.0,145.0,26.4,14.1,271.0,1
earthwork,-67.663,-10.3174,0.34366092,-0.043543544,-0.012936690241919,25.31666565,10.41666603,70.38288116,83.13005829,32.0,17.20000076,14.79999924,25.70000076,24.16666603,26.03333282,24.11666679,1655,217,49,44.64316559,635,184,499,194,704670.6083,598260.1282,129.0,1.4992976188659668,4.371625682868,47.0,154.0,27.6,15.2,203.0,1
earthwork,-67.588,-10.3882,0.40065208,-0.03920313,-0.0027597347962172,25.51666641,10.44999981,70.13423157,82.82878876,32.29999924,17.39999962,14.89999962,25.86666679,24.38333321,26.23333359,24.31666565,1676,224,46,46.62507248,651,173,425,186,714794.5213,599353.3246,135.0,0.5253943204879761,1.8121673811446528,46.0,116.0,29.3,13.6,223.0,1
earthwork,-67.558,-10.388,0.46255574,-0.12703061,-0.0918427803221947,25.56666756,10.5,70.46979523,83.75650787,32.40000153,17.5,14.90000153,25.91666603,24.43333244,26.30000114,24.35000038,1688,224,47,46.47563934,655,174,429,187,715977.1266,601752.9718,134.0,0.7802867293357849,12.099382700303176,48.0,106.0,22.84,12.116,235.0,1
earthwork,-67.559,-10.3893,0.44514838,-0.15843636,-0.12264709903833,25.52916718,10.47500038,70.30201721,82.08805847,32.29999924,17.39999962,14.89999962,25.88333321,24.41666603,26.23333359,24.33333397,1685,224,46,46.61646652,654,173,429,187,715973.3836,601742.467,134.0,0.7802867293357849,12.099382700303176,48.0,106.0,22.72,12.068,172.0,1
earthwork,-67.808,-10.637,0.47975716,-0.10963403,-0.0543759230439287,25.54999924,10.36666679,70.04504395,85.7056427,32.29999924,17.5,14.79999924,25.95000076,24.36666679,26.29999924,24.31666565,1668,238,37,51.98026657,671,143,522,163,733160.2243,563121.6503,131.0,1.8429235219955444,7.588164923984133,46.0,83.0,18.6,12.8,170.0,1
earthwork,-67.79,-10.3416,0.4602873,-0.09917875,-0.0695522065742182,25.39166641,10.39999962,70.2702713,85.00891113,32.09999847,17.29999924,14.79999924,25.79999924,24.21666718,26.13333321,24.16666603,1645,217,48,44.79566193,632,182,495,191,702634.4509,586063.0132,129.0,1.4560457468032837,3.8329307357026727,48.0,90.0,26.2,14.2,146.0,1
earthwork,-67.854,-10.4094,0.38833812,-0.1091296,-0.0569451248034121,25.30833244,10.0666666,69.90740967,86.5719223,31.79999924,17.39999962,14.39999962,25.75,24.08333206,26.04999924,24.06666565,1634,225,45,48.17167664,644,164,499,178,707532.9348,575807.734,128.0,2.170826911926269,6.815016100086957,49.0,111.0,26.0,11.7,202.0,1
earthwork,-67.797,-10.098,0.3298041,-0.11597289,-0.0722362810690887,25.34583282,10.3083334,70.12471008,87.29412842,32.0,17.29999924,14.70000076,25.79999924,24.08333397,26.06666756,24.08333397,1650,198,66,35.73095322,591,230,478,230,676789.8748,603936.9936,135.0,0.6000877022743225,1.3698697784370255,49.0,109.0,28.1,12.9,228.0,1
earthwork,-67.175,-9.6627,0.39279872,-0.116692424,-0.0791586025441126,25.73333359,10.6833334,72.18468475,75.11608887,32.59999847,17.79999924,14.79999924,26.01666641,24.71666718,26.43333435,24.64999962,1867,286,22,59.90608597,808,102,447,171,657109.6122,686866.1946,133.0,1.3140406608581543,6.37897781973656,44.0,76.0,33.55,16.65,196.0,1
earthwork,-67.651,-10.2961,0.3839458,-0.079191625,-0.0633035407356479,25.375,10.44999981,70.60810852,82.58604431,32.09999847,17.29999924,14.79999924,25.75,24.23333359,26.10000038,24.18333244,1665,217,51,43.61483383,635,191,498,200,702826.1901,600788.094,132.0,1.4107701778411863,4.346134936801766,48.0,323.0,22.0,14.6,216.0,1
earthwork,-67.276,-9.6924,0.5026686,-0.17530419,-0.1441283222105139,25.61666679,10.8166666,72.59507751,76.078125,32.5,17.60000038,14.89999962,25.93333244,24.58333206,26.28333282,24.51666641,1847,279,26,57.89422226,789,116,441,176,655527.8287,676637.5153,129.0,0.8256961107254028,2.1659542988463536,44.0,78.0,31.208,12.738,209.0,1
earthwork,-67.909,-10.3049,0.43287155,-0.15510823,-0.1076675957858931,25.07916641,10.27500057,69.89795685,85.90319061,31.70000076,17.0,14.70000076,25.51666641,23.86666679,25.79999924,23.85000038,1653,220,49,44.87778854,635,185,498,189,694590.4888,579200.0774,130.0,2.015776872634888,8.178562764256865,48.0,118.0,22.4,13.6,190.0,1
earthwork,-67.595,-10.2865,0.46882838,-0.08912432,-0.0439191330249066,25.47083282,10.64166641,70.01096344,83.05139923,32.40000153,17.20000076,15.20000076,25.83333397,24.33333397,26.18333435,24.26666641,1687,219,52,43.73809052,643,189,430,202,703856.9036,606133.6688,136.0,1.499206304550171,5.87734718019463,47.0,129.0,27.4,17.4,221.0,1
earthwork,-67.691,-10.2916,0.32759526,-0.055296894,-0.0342251557260968,25.35000038,10.41666603,69.91052246,84.12653351,32.09999847,17.20000076,14.89999771,25.73333359,24.18333435,26.06666756,24.13333321,1664,215,52,42.8370285,630,196,497,202,700967.7235,597859.1363,134.0,1.1829049587249756,3.6951753662922258,47.0,102.0,26.0,14.4,228.0,1
earthwork,-67.803,-10.598,0.47697392,-0.11427272,-0.06325840194666,25.44166756,10.41666603,69.9105072,85.46220398,32.20000076,17.29999924,14.90000153,25.83333397,24.26666641,26.20000076,24.21666718,1682,236,41,50.30271912,668,154,522,168,729300.7483,566392.0681,131.0,0.9569308757781982,5.927546074822082,47.0,113.0,21.026,12.148,220.0,1
earthwork,-67.724,-10.3043,0.44596848,-0.07591881,-0.0650606228702749,25.36249924,10.40833282,69.85459137,84.7489624,32.09999847,17.20000076,14.89999771,25.75,24.20000076,26.08333397,24.13333321,1648,215,50,43.58909607,627,191,495,195,701216.5226,593937.0757,129.0,2.6821467876434326,11.380077892506137,49.0,171.0,21.984,14.838,204.0,1
earthwork,-67.821,-9.7622,0.41910717,-0.10114185,-0.0719262581275895,25.09583282,10.625,71.30872345,83.97668457,31.89999962,17.0,14.89999962,25.53333282,23.91666603,25.76666641,23.86666679,1711,222,52,43.63201904,656,196,507,211,640588.1095,628559.2236,133.0,1.627894163131714,5.557777333511022,47.0,108.0,29.4,14.0,227.0,1
earthwork,-67.495,-10.1306,0.44421157,-0.13541026,-0.1083260996717841,25.53333282,10.55000019,70.33332062,81.55683899,32.40000153,17.39999962,15.00000191,25.88333321,24.43333435,26.25,24.35000038,1699,221,48,44.5073204,654,184,431,200,691413.0628,625746.453,132.0,1.0848861932754517,3.711842908553348,46.0,97.0,27.5,16.4,226.0,1
earthwork,-67.045,-10.111,0.32679087,-0.10290454,-0.0581636262570114,25.8125,10.57499981,71.45269775,74.59359741,32.70000076,17.89999962,14.80000114,26.04999924,24.83333397,26.54999924,24.75,1790,254,28,55.58636093,741,119,451,166,708314.1209,664871.1099,134.0,2.80257511138916,8.157402152434424,45.0,101.0,27.1,14.2,188.0,1
earthwork,-67.259,-9.7344,0.3503636,-0.099805616,-0.0673088357711975,25.56666756,10.70000076,72.29729462,75.80876923,32.40000153,17.60000038,14.80000114,25.88333321,24.53333282,26.23333359,24.46666718,1851,274,26,56.54360962,780,121,450,175,660451.3874,674626.8487,132.0,0.5881291031837463,1.987615979999994,45.0,94.0,33.8,13.4,225.0,1
earthwork,-67.374,-9.8226,0.44241938,-0.096013315,-0.0563720700614014,25.59583282,10.72499943,71.5,77.85353088,32.5,17.5,15.0,25.93333244,24.53333282,26.28333282,24.46666718,1792,255,35,52.28577805,735,144,439,189,664434.4399,658702.6249,135.0,1.3230139017105105,10.0,47.0,92.0,23.6,13.2,234.0,1
earthwork,-68.004,-10.0711,0.43001637,-0.09809368,-0.0633699227097614,25.26250076,10.4416666,70.55180359,87.7269516,31.89999962,17.10000038,14.79999924,25.73333359,24.01666641,25.98333359,24.0,1656,209,56,40.86639404,616,205,493,211,666616.9793,589898.942,132.0,2.007512331008911,5.086899174337457,48.0,116.0,23.396,12.21,238.0,1
earthwork,-67.583,-10.1112,0.4117868,-0.08498209,-0.0490078850768857,25.43333244,10.41666603,70.38287354,83.62071991,32.20000076,17.39999962,14.80000114,25.81666756,24.28333282,26.13333321,24.21666718,1665,213,52,42.62492752,632,194,421,206,685946.6307,620094.9363,131.0,3.171481132507324,8.353309390761112,48.0,120.0,22.9,14.4,207.0,1
earthwork,-67.48,-9.9609,0.5001685,-0.1401472,-0.0998372237322361,25.47083282,10.5583334,70.86129761,80.52266693,32.29999924,17.39999962,14.89999962,25.83333397,24.38333321,26.14999962,24.28333282,1725,230,45,46.33413315,675,175,432,201,674284.7279,639599.0461,136.0,0.2600381970405578,3.2810717911627587,47.0,91.0,27.16,15.68,230.0,1
earthwork,-67.667,-9.7012,0.39128873,-0.10708543,-0.0873878353102729,25.16666603,10.69999981,71.33332825,81.27767181,32.0,17.0,15.0,25.54999924,24.03333282,25.85000038,23.98333359,1768,239,46,47.42449188,698,176,526,206,640070.3738,645172.4216,133.0,0.7867141366004944,4.755763235340675,47.0,116.0,27.964,15.484,226.0,1
earthwork,-66.971,-9.7931,0.3480097,-0.083959535,-0.0657689183278135,25.70833397,10.64999962,72.44898224,72.51437378,32.59999847,17.89999962,14.69999886,25.95000076,24.75,26.41666603,24.66666603,1844,276,21,59.81109238,791,96,457,160,679806.1269,693795.1122,131.0,1.2117180824279783,4.058218303944726,43.0,76.0,30.8,13.8,198.0,1
earthwork,-67.034,-9.7535,0.33142653,-0.07111526,-0.0630655459096963,25.81666565,10.58333302,72.48858643,72.87391663,32.59999847,18.0,14.59999847,26.08333397,24.85000038,26.5,24.76666641,1852,279,21,59.6820488,795,98,456,163,672815.3025,691489.7901,134.0,0.9691478610038756,2.449489742783178,42.0,76.0,32.3,11.3,201.0,1
earthwork,-67.397,-9.5979,0.4059658,-0.11715965,-0.0868534692684826,25.33749962,10.52499962,72.58620453,76.51873779,32.0,17.5,14.5,25.68333435,24.26666641,26.0,24.23333359,1865,282,27,58.16641998,799,116,442,181,640447.914,674207.726,132.0,0.1651264578104019,3.590109871423002,46.0,105.0,30.8,13.3,272.0,1
earthwork,-67.505,-9.835,0.4279532,-0.0830903,-0.0595764720414417,25.34166718,10.44999981,71.08843994,81.5428772,32.09999847,17.39999962,14.69999886,25.73333359,24.20000076,26.03333282,24.16666603,1735,240,40,49.27936554,695,159,427,193,660257.1275,647308.531,136.0,0.8115003108978271,5.613035973473437,47.0,122.0,26.9,14.7,172.0,1
earthwork,-67.35,-9.6823,0.41103417,-0.090618216,-0.0676444674099541,25.46249962,10.8083334,72.05554962,78.04792786,32.40000153,17.39999962,15.00000191,25.76666641,24.39999962,26.18333435,24.33333397,1865,277,29,55.80804825,785,127,449,187,651119.3484,671347.1387,133.0,3.0943994522094727,8.908312112367915,47.0,94.0,32.4,14.4,185.0,1
earthwork,-67.358,-9.8001,0.39043155,-0.10678465,-0.0470592908021976,25.48333359,10.75000095,71.66666412,77.70381165,32.40000153,17.39999962,15.00000191,25.79999924,24.43333435,26.18333435,24.35000038,1800,259,33,53.25186157,744,139,440,186,662815.8583,661694.5851,134.0,0.948254942893982,3.593547028621784,47.0,74.0,26.0,13.2,169.0,1
earthwork,-67.047,-10.1478,0.37301192,-0.06368898,-0.0500679200392248,25.75416565,10.49166679,71.37188721,73.89976501,32.59999847,17.89999962,14.69999886,26.0,24.78333282,26.46666718,24.70000076,1781,252,27,55.58596802,736,118,449,165,711903.6622,662219.9587,134.0,0.4200621545314789,3.435472185276042,44.0,94.0,25.981888,13.418368,211.0,1
earthwork,-67.192,-9.7689,0.40978822,-0.20652032,-0.1446733078910314,25.65416718,10.52499962,72.0890274,75.93234253,32.40000153,17.79999924,14.60000229,25.96666718,24.61666679,26.33333397,24.56666565,1830,273,25,57.72569656,778,112,446,170,666844.8913,677493.8266,132.0,1.5785250663757324,6.666666666666667,44.0,73.0,30.031552,11.986832,215.0,1
earthwork,-67.004,-9.94,0.35906222,-0.10764075,-0.0673746324117182,25.89999962,10.69999981,71.81208038,72.9258728,32.79999924,17.89999962,14.89999962,26.14999962,24.93333244,26.60000038,24.85000038,1837,265,26,56.41543198,768,116,462,168,692950.4206,680440.8952,134.0,0.9453785419464112,3.333333333333333,45.0,135.0,30.9,19.1,215.0,1
earthwork,-67.173,-9.6843,0.30842763,-0.10466587,-0.0687743227654746,25.73749924,10.64166641,72.39228821,75.07952881,32.5,17.79999924,14.70000076,26.03333282,24.71666718,26.41666794,24.64999962,1854,282,22,59.42869949,798,102,449,168,659298.8438,685338.8937,131.0,2.4095447063446045,8.376923033320383,42.0,72.0,33.9,12.8,157.0,1
earthwork,-67.112,-9.731,0.4344411,-0.12947218,-0.1044380360906104,25.75833321,10.71666622,72.40991211,74.91915131,32.59999847,17.79999924,14.79999924,26.03333282,24.75,26.45000076,24.68333244,1855,279,22,59.14402008,795,101,455,167,666852.4457,686774.5645,131.0,0.5199918150901794,3.73505251421601,42.0,78.0,32.7,11.6,253.0,1
earthwork,-67.923,-9.6257,0.34032878,-0.08263879,-0.0625342440734923,25.12083435,10.9416666,72.46136475,84.40858459,32.0,16.89999962,15.10000038,25.56666565,23.91666794,25.81666565,23.89999962,1781,237,47,47.18701553,697,181,538,209,622598.9763,632113.1786,132.0,2.5708673000335693,6.528191476252669,47.0,101.0,31.2,14.2,253.0,1
earthwork,-67.06,-9.792,0.3832584,-0.13155894,-0.0942141432054976,25.76250076,10.625,72.27891541,73.27175903,32.59999847,17.89999962,14.69999886,26.01666641,24.79999924,26.46666718,24.70000076,1841,275,22,58.83366394,787,103,453,164,675587.7324,686615.8428,135.0,1.0838149785995483,6.967295736262511,44.0,72.0,29.26,11.73,197.0,1
earthwork,-67.062,-9.7696,0.4212966,-0.09765177,-0.0696373329822944,25.72500038,10.66666603,72.07207489,72.44120789,32.59999847,17.79999924,14.79999924,25.95000076,24.76666641,26.43333435,24.68333244,1857,277,22,58.7395401,792,103,458,166,673092.6794,688001.3306,133.0,1.9234464168548584,8.824768734073155,42.0,73.0,34.9,13.2,170.0,1
earthwork,-67.122,-9.7342,0.5025501,-0.15087019,-0.0971647777043392,25.83333397,10.71666718,72.40990448,73.68030548,32.70000076,17.89999962,14.80000114,26.10000038,24.85000038,26.51666641,24.76666641,1858,278,23,58.50673676,793,106,457,169,666483.6285,685786.4457,132.0,0.3714413046836853,2.9228769862144,43.0,82.0,35.530908,12.36424,164.0,1
earthwork,-67.12,-9.7105,0.38036516,-0.094042994,-0.0629264016465297,25.77916718,10.72499943,72.46621704,74.60375214,32.59999847,17.79999924,14.79999924,26.06666756,24.76666641,26.45000076,24.70000076,1856,281,22,59.3769722,797,101,454,167,664746.3145,687408.7467,133.0,0.3303054273128509,1.1547005383792517,44.0,73.0,32.8,14.7,168.0,1
earthwork,-67.816,-10.6234,0.43183768,-0.11037651,-0.064391937797237,25.45000076,10.46666622,69.77777863,86.99530029,32.20000076,17.20000076,15.0,25.86666679,24.25,26.20000076,24.20000076,1682,238,39,50.9317894,672,149,427,167,731444.2873,563407.7003,132.0,1.003129005432129,5.384018417593519,48.0,129.0,20.8,12.7,269.0,1
